"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/04/2021","AQS","510330001","1","0.03","ppm","28","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"05/05/2021","AQS","510330001","1","0.03","ppm","28","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"05/06/2021","AQS","510330001","1","0.03","ppm","28","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"05/07/2021","AQS","510330001","1","0.03","ppm","28","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"05/08/2021","AQS","510330001","1","0.032","ppm","30","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"05/09/2021","AQS","510330001","1","0.035","ppm","32","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"05/10/2021","AQS","510330001","1","0.032","ppm","30","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"05/11/2021","AQS","510330001","1","0.035","ppm","32","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"05/12/2021","AQS","510330001","1","0.03","ppm","28","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"05/13/2021","AQS","510330001","1","0.036","ppm","33","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"05/14/2021","AQS","510330001","1","0.046","ppm","43","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"05/15/2021","AQS","510330001","1","0.058","ppm","61","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"05/16/2021","AQS","510330001","1","0.045","ppm","42","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"05/17/2021","AQS","510330001","1","0.048","ppm","44","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"05/18/2021","AQS","510330001","1","0.054","ppm","50","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"05/19/2021","AQS","510330001","1","0.057","ppm","58","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"05/20/2021","AQS","510330001","1","0.071","ppm","101","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"05/21/2021","AQS","510330001","1","0.048","ppm","44","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"05/22/2021","AQS","510330001","1","0.058","ppm","61","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"05/23/2021","AQS","510330001","1","0.055","ppm","51","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"05/24/2021","AQS","510330001","1","0.03","ppm","28","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"05/25/2021","AQS","510330001","1","0.053","ppm","49","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"05/26/2021","AQS","510330001","1","0.056","ppm","54","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"05/27/2021","AQS","510330001","1","0.051","ppm","47","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"05/28/2021","AQS","510330001","1","0.043","ppm","40","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"05/29/2021","AQS","510330001","1","0.033","ppm","31","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"05/30/2021","AQS","510330001","1","0.024","ppm","22","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"05/31/2021","AQS","510330001","1","0.038","ppm","35","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"06/01/2021","AQS","510330001","1","0.043","ppm","40","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"06/02/2021","AQS","510330001","1","0.047","ppm","44","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"06/03/2021","AQS","510330001","1","0.031","ppm","29","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"06/04/2021","AQS","510330001","1","0.033","ppm","31","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"06/05/2021","AQS","510330001","1","0.066","ppm","87","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"06/06/2021","AQS","510330001","1","0.048","ppm","44","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"06/07/2021","AQS","510330001","1","0.032","ppm","30","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"06/08/2021","AQS","510330001","1","0.028","ppm","26","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"06/09/2021","AQS","510330001","1","0.039","ppm","36","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"06/10/2021","AQS","510330001","1","0.033","ppm","31","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"06/11/2021","AQS","510330001","1","0.031","ppm","29","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"06/12/2021","AQS","510330001","1","0.03","ppm","28","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"06/13/2021","AQS","510330001","1","0.03","ppm","28","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"06/14/2021","AQS","510330001","1","0.044","ppm","41","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"06/15/2021","AQS","510330001","1","0.048","ppm","44","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"06/16/2021","AQS","510330001","1","0.052","ppm","48","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"06/17/2021","AQS","510330001","1","0.053","ppm","49","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"06/18/2021","AQS","510330001","1","0.055","ppm","51","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"06/19/2021","AQS","510330001","1","0.04","ppm","37","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"06/20/2021","AQS","510330001","1","0.026","ppm","24","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"06/21/2021","AQS","510330001","1","0.032","ppm","30","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"06/22/2021","AQS","510330001","1","0.026","ppm","24","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"06/23/2021","AQS","510330001","1","0.046","ppm","43","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"06/24/2021","AQS","510330001","1","0.047","ppm","44","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"06/25/2021","AQS","510330001","1","0.037","ppm","34","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"06/26/2021","AQS","510330001","1","0.021","ppm","19","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"06/27/2021","AQS","510330001","1","0.017","ppm","16","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"06/28/2021","AQS","510330001","1","0.025","ppm","23","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"06/29/2021","AQS","510330001","1","0.027","ppm","25","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"06/30/2021","AQS","510330001","1","0.035","ppm","32","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"07/01/2021","AQS","510330001","1","0.029","ppm","27","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"07/02/2021","AQS","510330001","1","0.034","ppm","31","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"07/03/2021","AQS","510330001","1","0.035","ppm","32","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"07/04/2021","AQS","510330001","1","0.039","ppm","36","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"07/05/2021","AQS","510330001","1","0.046","ppm","43","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"07/06/2021","AQS","510330001","1","0.038","ppm","35","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"07/07/2021","AQS","510330001","1","0.044","ppm","41","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"07/08/2021","AQS","510330001","1","0.021","ppm","19","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"07/09/2021","AQS","510330001","1","0.03","ppm","28","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"07/10/2021","AQS","510330001","1","0.041","ppm","38","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"07/11/2021","AQS","510330001","1","0.038","ppm","35","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"07/12/2021","AQS","510330001","1","0.026","ppm","24","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"07/13/2021","AQS","510330001","1","0.032","ppm","30","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"07/14/2021","AQS","510330001","1","0.038","ppm","35","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"07/15/2021","AQS","510330001","1","0.043","ppm","40","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"07/16/2021","AQS","510330001","1","0.044","ppm","41","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"07/17/2021","AQS","510330001","1","0.039","ppm","36","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"07/18/2021","AQS","510330001","1","0.041","ppm","38","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"07/19/2021","AQS","510330001","1","0.035","ppm","32","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"07/20/2021","AQS","510330001","1","0.048","ppm","44","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"07/21/2021","AQS","510330001","1","0.051","ppm","47","USGS Geomagnetic Center, Corbin","14","82.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"07/22/2021","AQS","510330001","1","0.045","ppm","42","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"07/23/2021","AQS","510330001","1","0.051","ppm","47","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"07/24/2021","AQS","510330001","1","0.043","ppm","40","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"07/25/2021","AQS","510330001","1","0.037","ppm","34","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"07/26/2021","AQS","510330001","1","0.051","ppm","47","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"07/27/2021","AQS","510330001","1","0.059","ppm","64","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"07/28/2021","AQS","510330001","1","0.073","ppm","108","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"07/29/2021","AQS","510330001","1","0.046","ppm","43","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"07/30/2021","AQS","510330001","1","0.051","ppm","47","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"07/31/2021","AQS","510330001","1","0.032","ppm","30","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"08/01/2021","AQS","510330001","1","0.037","ppm","34","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"08/02/2021","AQS","510330001","1","0.045","ppm","42","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"08/03/2021","AQS","510330001","1","0.041","ppm","38","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"08/04/2021","AQS","510330001","1","0.045","ppm","42","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"08/05/2021","AQS","510330001","1","0.057","ppm","58","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"08/06/2021","AQS","510330001","1","0.056","ppm","54","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
"08/07/2021","AQS","510330001","1","0.038","ppm","35","USGS Geomagnetic Center, Corbin","17","100.0000","44201","Ozone","40060","Richmond, VA","51","Virginia","033","Caroline","38.200870000917","-77.37742"
