"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/16/2021","AQS","510360002","1","9.1","ppb","8","Shirley Plantation","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"05/17/2021","AQS","510360002","1","6","ppb","6","Shirley Plantation","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"05/18/2021","AQS","510360002","1","3.4","ppb","3","Shirley Plantation","20","83.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"05/19/2021","AQS","510360002","1","9.9","ppb","8","Shirley Plantation","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"05/20/2021","AQS","510360002","1","8.3","ppb","8","Shirley Plantation","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"05/21/2021","AQS","510360002","1","2.4","ppb","2","Shirley Plantation","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"05/22/2021","AQS","510360002","1","7.7","ppb","7","Shirley Plantation","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"05/23/2021","AQS","510360002","1","10.4","ppb","9","Shirley Plantation","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"05/24/2021","AQS","510360002","1","7.3","ppb","7","Shirley Plantation","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"05/25/2021","AQS","510360002","1","1.8","ppb","1","Shirley Plantation","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"05/26/2021","AQS","510360002","1","20","ppb","19","Shirley Plantation","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"05/27/2021","AQS","510360002","1","4.2","ppb","4","Shirley Plantation","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"05/28/2021","AQS","510360002","1","17.4","ppb","16","Shirley Plantation","21","88.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"05/29/2021","AQS","510360002","1","7.2","ppb","7","Shirley Plantation","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"05/30/2021","AQS","510360002","1","1.3","ppb","1","Shirley Plantation","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"05/31/2021","AQS","510360002","1","10","ppb","9","Shirley Plantation","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"06/01/2021","AQS","510360002","1","15.4","ppb","14","Shirley Plantation","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"06/02/2021","AQS","510360002","1","3.1","ppb","3","Shirley Plantation","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"06/03/2021","AQS","510360002","1","15.2","ppb","14","Shirley Plantation","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"06/04/2021","AQS","510360002","1","9.8","ppb","8","Shirley Plantation","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"06/05/2021","AQS","510360002","1","18.5","ppb","17","Shirley Plantation","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"06/06/2021","AQS","510360002","1","19.6","ppb","18","Shirley Plantation","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"06/07/2021","AQS","510360002","1","19.1","ppb","18","Shirley Plantation","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"06/08/2021","AQS","510360002","1","16.5","ppb","15","Shirley Plantation","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"06/09/2021","AQS","510360002","1","7.8","ppb","7","Shirley Plantation","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"06/10/2021","AQS","510360002","1","10.4","ppb","9","Shirley Plantation","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"06/11/2021","AQS","510360002","1","5.3","ppb","5","Shirley Plantation","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"06/12/2021","AQS","510360002","1","1.2","ppb","1","Shirley Plantation","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"06/13/2021","AQS","510360002","1","1.5","ppb","1","Shirley Plantation","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"06/14/2021","AQS","510360002","1","12.7","ppb","11","Shirley Plantation","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"06/15/2021","AQS","510360002","1","8.7","ppb","8","Shirley Plantation","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"06/16/2021","AQS","510360002","1","10.9","ppb","9","Shirley Plantation","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"06/17/2021","AQS","510360002","1","5.4","ppb","5","Shirley Plantation","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"06/18/2021","AQS","510360002","1","43.3","ppb","41","Shirley Plantation","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"06/19/2021","AQS","510360002","1","25.4","ppb","24","Shirley Plantation","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"06/20/2021","AQS","510360002","1","17.1","ppb","16","Shirley Plantation","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"06/21/2021","AQS","510360002","1","17","ppb","16","Shirley Plantation","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"06/22/2021","AQS","510360002","1","5.1","ppb","5","Shirley Plantation","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"06/23/2021","AQS","510360002","1","2","ppb","2","Shirley Plantation","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"06/24/2021","AQS","510360002","1","3","ppb","3","Shirley Plantation","22","92.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"06/25/2021","AQS","510360002","1","2.5","ppb","2","Shirley Plantation","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"06/26/2021","AQS","510360002","1","9.1","ppb","8","Shirley Plantation","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"06/27/2021","AQS","510360002","1","7.2","ppb","7","Shirley Plantation","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"06/28/2021","AQS","510360002","1","8.4","ppb","8","Shirley Plantation","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"06/29/2021","AQS","510360002","1","14.9","ppb","13","Shirley Plantation","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"06/30/2021","AQS","510360002","1","24.9","ppb","23","Shirley Plantation","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"07/01/2021","AQS","510360002","1","11","ppb","10","Shirley Plantation","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"07/02/2021","AQS","510360002","1","13.5","ppb","12","Shirley Plantation","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"07/03/2021","AQS","510360002","1","6","ppb","6","Shirley Plantation","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"07/04/2021","AQS","510360002","1","11.4","ppb","10","Shirley Plantation","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"07/05/2021","AQS","510360002","1","16.5","ppb","15","Shirley Plantation","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"07/06/2021","AQS","510360002","1","31.5","ppb","29","Shirley Plantation","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"07/07/2021","AQS","510360002","1","18","ppb","17","Shirley Plantation","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"07/08/2021","AQS","510360002","1","13.9","ppb","12","Shirley Plantation","21","88.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"07/09/2021","AQS","510360002","1","13.4","ppb","12","Shirley Plantation","19","79.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"07/10/2021","AQS","510360002","1","5.3","ppb","5","Shirley Plantation","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"07/11/2021","AQS","510360002","1","23.3","ppb","22","Shirley Plantation","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"07/12/2021","AQS","510360002","1","22.1","ppb","21","Shirley Plantation","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"07/13/2021","AQS","510360002","1","30.9","ppb","28","Shirley Plantation","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"07/14/2021","AQS","510360002","1","8","ppb","8","Shirley Plantation","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"07/15/2021","AQS","510360002","1","11.5","ppb","10","Shirley Plantation","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"07/16/2021","AQS","510360002","1","14","ppb","13","Shirley Plantation","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"07/17/2021","AQS","510360002","1","13","ppb","12","Shirley Plantation","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"07/18/2021","AQS","510360002","1","8.1","ppb","8","Shirley Plantation","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"07/19/2021","AQS","510360002","1","12.5","ppb","11","Shirley Plantation","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"07/20/2021","AQS","510360002","1","6.9","ppb","6","Shirley Plantation","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"07/21/2021","AQS","510360002","1","5.5","ppb","5","Shirley Plantation","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"07/22/2021","AQS","510360002","1","4.4","ppb","4","Shirley Plantation","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"07/23/2021","AQS","510360002","1","4.6","ppb","4","Shirley Plantation","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"07/24/2021","AQS","510360002","1","18.6","ppb","17","Shirley Plantation","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"07/25/2021","AQS","510360002","1","22","ppb","21","Shirley Plantation","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"07/26/2021","AQS","510360002","1","15.9","ppb","14","Shirley Plantation","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"07/27/2021","AQS","510360002","1","7.9","ppb","7","Shirley Plantation","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"07/28/2021","AQS","510360002","1","21.4","ppb","20","Shirley Plantation","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"07/29/2021","AQS","510360002","1","26.7","ppb","25","Shirley Plantation","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"07/30/2021","AQS","510360002","1","7.1","ppb","7","Shirley Plantation","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"07/31/2021","AQS","510360002","1","3.3","ppb","3","Shirley Plantation","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"08/01/2021","AQS","510360002","1","4.3","ppb","4","Shirley Plantation","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"08/02/2021","AQS","510360002","1","4.3","ppb","4","Shirley Plantation","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"08/03/2021","AQS","510360002","1","4.1","ppb","4","Shirley Plantation","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"08/04/2021","AQS","510360002","1","2.5","ppb","2","Shirley Plantation","24","100.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
"08/05/2021","AQS","510360002","1","5","ppb","5","Shirley Plantation","23","96.0000","42602","Nitrogen dioxide (NO2)","40060","Richmond, VA","51","Virginia","036","Charles","37.3443800009102","-77.25925"
